paperID,author,col3,col4
USENIX_04_7,Monica Chew,,University of California Berkeley
USENIX_04_7,J. D. Tygar,,University of California Berkeley
USENIX_04_8,Debin Gao,,Carnegie Mellon University
USENIX_04_8,Michael K. Reiter,,Carnegie Mellon University
USENIX_04_8,Dawn Xiaoding Song,,Carnegie Mellon University
USENIX_04_9,Rob Johnson,,University of California Berkeley
USENIX_04_9,David A. Wagner,,University of California Berkeley
USENIX_04_10,Julie Thorpe,,Carleton University
USENIX_04_10,Paul C. van Oorschot,,Carleton University
USENIX_04_11,Darren Davis,,Johns Hopkins University
USENIX_04_11,Fabian Monrose,,Johns Hopkins University
USENIX_04_11,Michael K. Reiter,,Carneige Mellon University
USENIX_04_12,Jonathan S. Shapiro,,Johns Hopkins University
USENIX_04_12,John Vanderburgh,,Johns Hopkins University
USENIX_04_12,Eric Northup,,Johns Hopkins University
USENIX_04_12,David Chizmadia,,Promia Inc. 
USENIX_04_13,Nick L. Petroni,,University of Maryland College Park
USENIX_04_13,Timothy Fraser,,University of Maryland College Park
USENIX_04_13,Jesus Molina,,University of Maryland College Park
USENIX_04_13,William A. Arbaugh,,University of Maryland College Park
USENIX_04_14,Drew Dean,,SRI International
USENIX_04_14,Alan J. Hu,,University of British Columbia
USENIX_04_15,Dirk Balfanz,,Palo Alto Research Center
USENIX_04_15,Glenn Durfee,,Palo Alto Research Center
USENIX_04_15,Rebecca E. Grinter,,Palo Alto Research Center
USENIX_04_15,Diana K. Smetters,,Palo Alto Research Center
USENIX_04_15,Paul Stewart,,Palo Alto Research Center
USENIX_04_16,Reiner Sailer,,IBM T. John Watson Research Center
USENIX_04_16,Xiaolan Zhang,,IBM T. John Watson Research Center
USENIX_04_16,Trent Jaeger,,IBM T. John Watson Research Center
USENIX_04_16,Leendert van Doorn,,IBM T. John Watson Research Center
USENIX_04_17,Patrick D. Lincoln,,SRI
USENIX_04_17,Phillip Porras,,SRI
USENIX_04_17,Vitaly Shmatikov,,SRI
USENIX_04_18,Christopher Kruegel,,UC Santa Barbara
USENIX_04_18,William Robertson,,UC Santa Barbara
USENIX_04_18,Fredrik Valeur,,UC Santa Barbara
USENIX_04_18,Giovanni Vigna,,UC Santa Barbara
USENIX_04_19,Hyang-Ah Kim,,Carnegie Mellon University
USENIX_04_19,Brad Karp,,Intel Research
USENIX_04_20,Dahlia Malkhi,,Hebrew University
USENIX_04_20,Noam Nisan,,Hebrew University
USENIX_04_20,Benny Pinkas,,HP Labs
USENIX_04_20,Yaron Sella,,Hebrew University
USENIX_04_21,Roger Dingledine,,The Free Haven Project
USENIX_04_21,Nick Mathewson,,The Free Haven Project
USENIX_04_21,Paul F. Syverson,,Naval Research Lab
USENIX_04_22,Jim Chow,,Stanford University
USENIX_04_22,Ben Pfaff,,Stanford University
USENIX_04_22,Tal Garfinkel,,Stanford University
USENIX_04_22,Kevin Christopher,,Stanford University
USENIX_04_22,Mendel Rosenblum,,Stanford University
USENIX_05_1,Steve Bono,,Johns Hopkins University
USENIX_05_1,Matthew D. Green,,Johns Hopkins University
USENIX_05_1,Adam Stubblefield,,Johns Hopkins University
USENIX_05_1,Ari Juels,,RSA Laboratories
USENIX_05_1,Aviel D. Rubin,,Johns Hopkins University
USENIX_05_1,Michael Szydlo,,RSA Laboratories
USENIX_05_2,Blake Ross,,Stanford University
USENIX_05_2,Collin Jackson,,Stanford University
USENIX_05_2,Nick Miyake,,Stanford University
USENIX_05_2,Dan Boneh,,Stanford University
USENIX_05_2,John C. Mitchell,,Stanford University
USENIX_05_3,Chris Karlof,,University of California Berkeley
USENIX_05_3,Naveen Sastry,,University of California Berkeley
USENIX_05_3,David A. Wagner,,University of California Berkeley
USENIX_05_4,Ju Wang,,Department of Computer Science and Engineering and Center for Networked Systems University of California San Diego
USENIX_05_4,Xin Liu,,Department of Computer Science and Engineering and Center for Networked Systems University of California San Diego
USENIX_05_4,Andrew A. Chien,,Department of Computer Science and Engineering and Center for Networked Systems University of California San Diego
USENIX_05_5,Sarang Dharmapurikar,,Washington University
USENIX_05_5,Vern Paxson,,International Computer Science Institute Berkeley
USENIX_05_6,Mudhakar Srivatsa,,Georgia Institute of Technology
USENIX_05_6,Ling Liu,,Georgia Institute of Technology
USENIX_05_7,Vinod Yegneswaran,,University of Wisconsin Madison
USENIX_05_7,Jonathon T. Giffin,,University of Wisconsin Madison
USENIX_05_7,Paul Barford,,University of Wisconsin Madison
USENIX_05_7,Somesh Jha,,University of Wisconsin Madison
USENIX_05_8,Xinming Ou,,Princeton University
USENIX_05_8,Sudhakar Govindavajhala,,Princeton University
USENIX_05_8,Andrew W. Appel,,Princeton University
USENIX_05_9,K. G. Anagnostakis,,University of Pennsylvania
USENIX_05_9,Stelios Sidiroglou,,Columbia University
USENIX_05_9,Periklis Akritidis,,Institute of Computer Science: FORTH
USENIX_05_9,K. Xinidis,,Institute of Computer Science: FORTH
USENIX_05_9,Evangelos P. Markatos,,Institute of Computer Science: FORTH
USENIX_05_9,Angelos D. Keromytis,,Columbia University
USENIX_05_10,Ana Nora Sovarel,,University of Virginia
USENIX_05_10,David Evans,,University of Virginia
USENIX_05_10,Nathanael Paul,,University of Virginia
USENIX_05_11,Christopher Kruegel,,Technical University Vienna
USENIX_05_11,Engin Kirda,,Technical University Vienna
USENIX_05_11,Darren Mutz,,University of California - Santa Barbara
USENIX_05_11,William Robertson,,University of California - Santa Barbara
USENIX_05_11,Giovanni Vigna,,University of California - Santa Barbara
USENIX_05_12,Shuo Chen,,University of Illinois at Urbana-Champaign
USENIX_05_12,Jun (Jim) Xu,,North Carolina State University
USENIX_05_12,Emre C. Sezer,,North Carolina State University
USENIX_05_13,John Bethencourt,,University of Wisconsin Madison
USENIX_05_13,Jason Franklin,,University of Wisconsin Madison
USENIX_05_13,Mary Vernon,,University of Wisconsin Madison
USENIX_05_14,Yoichi Shinoda,,Japan Advanced Institute of Science and Technology
USENIX_05_14,Ko Ikai,,National Police Agency of Japan
USENIX_05_14,Motomu Itoh,,Japan Computer Emergency Response Team Coordination Center (JPCERT/CC)
USENIX_05_15,Moheeb Abu Rajab,,Johns Hopkins University
USENIX_05_15,Fabian Monrose,,Johns Hopkins University
USENIX_05_15,Andreas Terzis,,Johns Hopkins University
USENIX_05_16,C. M. Linn,,University of Arizona
USENIX_05_16,M. Rajagopalan,,University of Arizona
USENIX_05_16,Scott Baker,,University of Arizona
USENIX_05_16,C. Collberg,,University of Arizona
USENIX_05_16,Saumya K. Debray,,University of Arizona
USENIX_05_16,John H. Hartman,,University of Arizona
USENIX_05_17,Sandeep Bhatkar,,Stony Brook University
USENIX_05_17,R. Sekar,,Stony Brook University
USENIX_05_17,Daniel C. DuVarney,,Stony Brook University
USENIX_05_18,Benjamin Livshits,,Stanford University
USENIX_05_18,Monica S. Lam,,Stanford University
USENIX_05_19,Gautam Altekar,,University of California Berkeley
USENIX_05_19,Ilya Bagrak,,University of California Berkeley
USENIX_05_19,Paul Burstein,,University of California Berkeley
USENIX_05_19,Andrew Schultz,,University of California Berkeley
USENIX_05_20,Nikita Borisov,,University of California Berkeley
USENIX_05_20,Rob Johnson,,University of California Berkeley
USENIX_05_20,Naveen Sastry,,University of California Berkeley
USENIX_05_20,David A. Wagner,,University of California Berkeley
USENIX_05_21,Heng Yin,,The College of William and Mary
USENIX_05_21,Haining Wang,,The College of William and Mary
USENIX_05_22,Jim Chow,,Stanford University
USENIX_05_22,Ben Pfaff,,Stanford University
USENIX_05_22,Tal Garfinkel,,Stanford University
USENIX_05_22,Mendel Rosenblum,,Stanford University
USENIX_06_1,Sonia Chiasson,,Carleton University
USENIX_06_1,Paul C. van Oorschot,,Carleton University
USENIX_06_1,Robert Biddle,,Carleton University
USENIX_06_2,Chengyu Ma,,Beijing University
USENIX_06_2,Nan Hu,,Singapore Management University
USENIX_06_2,Yingjiu Li,,Singapore Management University
USENIX_06_3,Lucas Ballard,,Johns Hopkins University
USENIX_06_3,Fabian Monrose,,Johns Hopkins University
USENIX_06_3,Daniel P. Lopresti,,Lehigh University
USENIX_06_4,Ilan Kirschenbaum,,Tel Aviv University
USENIX_06_4,Avishai Wool,,Tel Aviv University
USENIX_06_5,Gaurav Shah,,University of Pennsylvania
USENIX_06_5,Andres Molina,,University of Pennsylvania
USENIX_06_5,Matt Blaze,,University of Pennsylvania
USENIX_06_6,J. Alex Halderman,,Princeton University
USENIX_06_6,Edward W. Felten,,Princeton University
USENIX_06_7,Andy Ozment,,MIT Lincoln Laboratory
USENIX_06_7,Stuart E. Schechter,,MIT Lincoln Laboratory
USENIX_06_8,Benjamin Cox,,University of Virginia
USENIX_06_8,David Evans,,University of Virginia
USENIX_06_8,Adrian Filipi,,University of Virginia
USENIX_06_8,Jonathan Rowanhill,,University of Virginia
USENIX_06_8,Wei Hu,,University of Virginia
USENIX_06_8,Jack Davidson,,University of Virginia
USENIX_06_8,John Knight,,University of Virginia
USENIX_06_8,Anh Nguyen-Tuong,,University of Virginia
USENIX_06_8,Jason Hiser,,University of Virginia
USENIX_06_9,Wei Xu,,Stony Brook University
USENIX_06_9,Sandeep Bhatkar,,Stony Brook University
USENIX_06_9,R. Sekar,,Stony Brook University
USENIX_06_10,Martin Casado,,Stanford University
USENIX_06_10,Tal Garfinkel,,Stanford University
USENIX_06_10,Aditya Akella,,Carnegie Mellon University
USENIX_06_10,Michael J. Freedman,,Stanford University
USENIX_06_10,Dan Boneh,,Stanford University
USENIX_06_10,Nick McKeown,,Stanford University
USENIX_06_11,Mohit Lad,,University of California Los-Angeles
USENIX_06_11,Dan Massey,,Colorado State University
USENIX_06_11,Dan Pei,,AT&T Labs: Research
USENIX_06_11,Yiguo Wu,,University of California Los-Angeles
USENIX_06_11,Beichuan Zhang,,University of Arizona
USENIX_06_11,Lixia Zhang,,University of California Los-Angeles
USENIX_06_12,Jason Franklin,,Carnegie Mellon University
USENIX_06_12,Damon McCoy,,University of Colorado Boulder
USENIX_06_12,Parisa Tabriz,,University of Illinois Urbana-Champaign
USENIX_06_12,Vicentiu Neagoe,,University of California Davis
USENIX_06_12,Jamie Van Randwyk,,Sandia National Laboratories
USENIX_06_12,Douglas Sicker,,University of Colorado Boulder
USENIX_06_12,Scott Shenker,,University of California Berkeley
USENIX_06_13,Yichen Xie,,Stanford University
USENIX_06_13,Alex Aiken,,Stanford University
USENIX_06_14,Octavian Udrea,,University of Maryland College Park
USENIX_06_14,Cristian Lumezanu,,University of Maryland College Park
USENIX_06_14,Jeffrey S. Foster,,University of Maryland College Park
USENIX_06_15,Stephen McCamant,,Massachusetts Institute of Technology
USENIX_06_15,Greg Morrisett,,Harvard University
USENIX_06_16,Xinran Wang,,Pennsylvania State University
USENIX_06_16,Chi-Chun Pan,,Pennsylvania State University
USENIX_06_16,Peng Liu,,Pennsylvania State University
USENIX_06_16,Sencun Zhu,,Pennsylvania State University
USENIX_06_17,Prahlad Fogla,,Georgia Institute of Technology
USENIX_06_17,Monirul I. Sharif,,Georgia Institute of Technology
USENIX_06_17,Roberto Perdisci,,Georgia Institute of Technology
USENIX_06_17,Oleg M. Kolesnikov,,Georgia Institute of Technology
USENIX_06_17,Wenke Lee,,Georgia Institute of Technology
USENIX_06_18,Holger Dreger,,TU Munchen
USENIX_06_18,Anja Feldmann,,TU Munchen
USENIX_06_18,Michael Mai,,TU Munchen
USENIX_06_18,Vern Paxson,,ICSI/LBNL
USENIX_06_18,Robin Sommer,,ICSI
USENIX_06_19,Engin Kirda,,Technical University Vienna
USENIX_06_19,Christopher Kruegel,,Technical University Vienna
USENIX_06_19,Greg Banks,,University of California - Santa Barbara
USENIX_06_19,Giovanni Vigna,,University of California - Santa Barbara
USENIX_06_19,Richard A. Kemmerer,,University of California - Santa Barbara
USENIX_06_20,Nick L. Petroni,,University of Maryland College Park
USENIX_06_20,Timothy Fraser,,University of Maryland College Park
USENIX_06_20,AAron Walters,,Purdue University
USENIX_06_20,William A. Arbaugh,,University of Maryland College Park
USENIX_06_21,Stefan Berger,,IBM T. John Watson Research Center
USENIX_06_21,Ramon Caceres,,IBM T. John Watson Research Center
USENIX_06_21,Kenneth A. Goldman,,IBM T. John Watson Research Center
USENIX_06_21,Ronald Perez,,IBM T. John Watson Research Center
USENIX_06_21,Reiner Sailer,,IBM T. John Watson Research Center
USENIX_06_21,Leendert van Doorn,,IBM T. John Watson Research Center
USENIX_06_22,Naveen Sastry,,University of California Berkeley
USENIX_06_22,Tadayoshi Kohno,,University of California San Diego
USENIX_06_22,David A. Wagner,,University of California Berkeley
USENIX_07_1,Stephen Chong,,Cornell University
USENIX_07_1,K. Vikram,,Cornell University
USENIX_07_1,Andrew C. Myers,,Cornell University
USENIX_07_2,Ari Juels,,RSA Laboratories
USENIX_07_2,Sid Stamm,,Indiana University Bloomington
USENIX_07_2,Markus Jakobsson,,Indiana University Bloomington and RavenWhite Inc. 
USENIX_07_3,Alexander Moshchuk,,University of Washington
USENIX_07_3,Tanya Bragin,,University of Washington
USENIX_07_3,Damien Deville,,University of Washington
USENIX_07_3,Steven D. Gribble,,University of Washington
USENIX_07_3,Henry M. Levy,,University of Washington
USENIX_07_4,Charles V. Wright,,Johns Hopkins University
USENIX_07_4,Lucas Ballard,,Johns Hopkins University
USENIX_07_4,Fabian Monrose,,Johns Hopkins University
USENIX_07_4,Gerald M. Masson,,Johns Hopkins University
USENIX_07_5,T. Scott Saponas,,University of Washington
USENIX_07_5,Jonathan Lester,,University of Washington
USENIX_07_5,Carl Hartung,,University of Washington
USENIX_07_5,Sameer Agarwal,,University of Washington
USENIX_07_5,Tadayoshi Kohno,,University of Washington
USENIX_07_6,Jessica Staddon,,Palo Alto Research Center
USENIX_07_6,Philippe Golle,,Palo Alto Research Center
USENIX_07_6,Bryce Zimny,,University of Waterloo
USENIX_07_7,Saar Drimer,,Computer Laboratory University of Cambridge
USENIX_07_7,Steven J. Murdoch,,Computer Laboratory University of Cambridge
USENIX_07_8,Julie Thorpe,,Carleton University
USENIX_07_8,Paul C. van Oorschot,,Carleton University
USENIX_07_9,Xavier Boyen,,Voltage Security Inc. 
USENIX_07_10,David S. Anderson,,University of California San Diego
USENIX_07_10,Chris Fleizach,,University of California San Diego
USENIX_07_10,Stefan Savage,,University of California San Diego
USENIX_07_10,Geoffrey M. Voelker,,University of California San Diego
USENIX_07_11,Shobha Venkataraman,,Carnegie Mellon University
USENIX_07_11,Subhabrata Sen,,AT&T Research
USENIX_07_11,Oliver Spatscheck,,AT&T Research
USENIX_07_11,Patrick Haffner,,AT&T Research
USENIX_07_11,Dawn Xiaoding Song,,Carnegie Mellon University
USENIX_07_12,Guofei Gu,,Georgia Institute of Technology
USENIX_07_12,Phillip Porras,,SRI International
USENIX_07_12,Vinod Yegneswaran,,SRI International
USENIX_07_12,Martin Fong,,SRI International
USENIX_07_12,Wenke Lee,,Georgia Institute of Technology
USENIX_07_13,Alina Oprea,,Carnegie Mellon University
USENIX_07_13,Michael K. Reiter,,Carnegie Mellon University
USENIX_07_14,Weidong Cui,,Microsoft Research
USENIX_07_14,Jayanthkumar Kannan,,University of California Berkeley
USENIX_07_14,Helen Jia Wang,,Microsoft Research
USENIX_07_15,David Brumley,,Carnegie Mellon University
USENIX_07_15,Juan Caballero,,Carnegie Mellon University
USENIX_07_15,Zhenkai Liang,,Carnegie Mellon University
USENIX_07_15,James Newsome,,Carnegie Mellon University
USENIX_07_15,Dawn Xiaoding Song,,Carnegie Mellon University
USENIX_07_16,Bernhard Kauer,,Technische University Dresden
USENIX_07_17,Dan Tsafrir,,The Hebrew University of Jerusalem and IBM T. John Watson Research Center
USENIX_07_17,Yoav Etsion,,The Hebrew University of Jerusalem
USENIX_07_17,Dror G. Feitelson,,The Hebrew University of Jerusalem
USENIX_07_18,Thomas Moscibroda,,Microsoft Research
USENIX_07_18,Onur Mutlu,,Microsoft Research
USENIX_07_19,Igor V. Popov,,The University of Arizona
USENIX_07_19,Saumya K. Debray,,The University of Arizona
USENIX_07_19,Gregory R. Andrews,,The University of Arizona
USENIX_07_20,Yousra M. Alkabani,,Rice University
USENIX_07_20,Farinaz Koushanfar,,Rice University
USENIX_07_21,Patrick Traynor,,Pennsylvania State University
USENIX_07_21,Patrick D. McDaniel,,Pennsylvania State University
USENIX_07_21,Thomas La Porta,,Pennsylvania State University
USENIX_07_22,Periklis Akritidis,,Cambridge University
USENIX_07_22,W. Y. Chin,,Institute for Infocomm Research (I2R) Singapore
USENIX_07_22,V. T. Lam,,University of California San Diego
USENIX_07_22,Stelios Sidiroglou,,Columbia University
USENIX_07_22,K. G. Anagnostakis,,Institute for Infocomm Research (I2R) Singapore
USENIX_07_23,Scott E. Coull,,Johns Hopkins University
USENIX_07_23,Michael Collins,,Carnegie Mellon University
USENIX_07_23,Charles V. Wright,,Johns Hopkins University
USENIX_07_23,Fabian Monrose,,Johns Hopkins University
USENIX_07_23,Michael K. Reiter,,Carnegie Mellon University
USENIX_08_1,Niels Provos,,Google Inc. 
USENIX_08_1,Panayiotis Mavrommatis,,Google Inc. 
USENIX_08_1,Moheeb Abu Rajab,,Johns Hopkins University
USENIX_08_1,Fabian Monrose,,Johns Hopkins University
USENIX_08_2,Adam Barth,,Stanford University
USENIX_08_2,Collin Jackson,,Stanford University
USENIX_08_2,John C. Mitchell,,Stanford University
USENIX_08_3,Michael Martin,,Stanford University
USENIX_08_3,Monica S. Lam,,Stanford University
USENIX_08_4,J. Alex Halderman,,Princeton University
USENIX_08_4,Seth D. Schoen,,Electronic Frontier Foundation
USENIX_08_4,Nadia Heninger,,Princeton University
USENIX_08_4,William Clarkson,,Princeton University
USENIX_08_4,William Paul,,Wind River Systems
USENIX_08_4,Joseph A. Calandrino,,Princeton University
USENIX_08_4,Ariel J. Feldman,,Princeton University
USENIX_08_4,Jacob Appelbaum,,Princeton University
USENIX_08_4,Edward W. Felten,,Princeton University
USENIX_08_5,Lucas Ballard,,The Johns Hopkins University
USENIX_08_5,Seny Kamara,,The Johns Hopkins University
USENIX_08_5,Michael K. Reiter,,University of North Carolina at Chapel Hill
USENIX_08_6,Ari Juels,,RSA Laboratories
USENIX_08_6,Ravikanth Pappu,,ThingMagic Inc
USENIX_08_6,Bryan Parno,,Carnegie Mellon University
USENIX_08_7,Jon Oberheide,,University of Michigan Ann Arbor
USENIX_08_7,Evan Cooke,,University of Michigan Ann Arbor
USENIX_08_7,Farnam Jahanian,,University of Michigan Ann Arbor
USENIX_08_8,Jian Zhang,,Sri International
USENIX_08_8,Phillip Porras,,Sri International
USENIX_08_8,Johannes Ullrich,,SANS Institute
USENIX_08_9,Jerry Chou,,University of California San Diego
USENIX_08_9,Bill Lin,,University of California San Diego
USENIX_08_9,Subhabrata Sen,,AT&T
USENIX_08_9,Oliver Spatscheck,,AT&T
USENIX_08_10,Guofei Gu,,Georgia Institute of Technology
USENIX_08_10,Roberto Perdisci,,Damballa Inc. 
USENIX_08_10,Junjie Zhang,,Georgia Institute of Technology
USENIX_08_10,Wenke Lee,,Georgia Institute of Technology
USENIX_08_11,Steven Gianvecchio,,The College of William and Mary
USENIX_08_11,Meng jun Xie,,The College of William and Mary
USENIX_08_11,Zhengyu Wu,,The College of William and Mary
USENIX_08_11,Haining Wang,,The College of William and Mary
USENIX_08_12,Sam Small,,Johns Hopkins University
USENIX_08_12,Joshua Mason,,Johns Hopkins University
USENIX_08_12,Fabian Monrose,,Johns Hopkins University
USENIX_08_12,Niels Provos,,Google Inc. 
USENIX_08_12,Adam Stubblefield,,Johns Hopkins University
USENIX_08_13,Karsten Nohl,,University of Virginia
USENIX_08_13,David Evans,,University of Virginia
USENIX_08_13,Starbug,,Chaos Computer Club Berlin
USENIX_08_13,Henryk Plotz,,Chaos Computer Club Berlin
USENIX_08_14,Owen Harrison,,Trinity College Dublin
USENIX_08_14,John Waldron,,Trinity College Dublin
