Paper Id,Title,Session,Conference,Year,Url
USENIX_2_13,StealthMem: System-Level Protection Against Cache-Based Side Channel Attacks in the Cloud,A Chance of Clouds,USENIX,2012,https://www.usenix.org/conference/usenixsecurity12/technical-sessions/presentation/kim
USENIX_2_14,Mining Your Ps and Qs: Detection of Widespread Weak Keys in Network Devices,Embedded Security,USENIX,2012,https://www.usenix.org/conference/usenixsecurity12/technical-sessions/presentation/heninger
USENIX_2_15,TARDIS: Time and Remanence Decay in SRAM to Implement Secure Protocols on Embedded Devices without Clocks,Embedded Security,USENIX,2012,https://www.usenix.org/conference/usenixsecurity12/technical-sessions/presentation/rahmati
USENIX_2_16,Gone in 360 Seconds: Hijacking with Hitag2,Embedded Security,USENIX,2012,https://www.usenix.org/conference/usenixsecurity12/technical-sessions/presentation/verdult
USENIX_2_17,Taking Proof-Based Verified Computation a Few Steps Closer to Practicality,Secure Computation and PIR,USENIX,2012,https://www.usenix.org/conference/usenixsecurity12/technical-sessions/presentation/setty
USENIX_2_18,Optimally Robust Private Information Retrieval,Secure Computation and PIR,USENIX,2012,https://www.usenix.org/conference/usenixsecurity12/technical-sessions/presentation/devet
USENIX_2_19,Billion-Gate Secure Computation with Malicious Adversaries,Secure Computation and PIR,USENIX,2012,https://www.usenix.org/conference/usenixsecurity12/technical-sessions/presentation/kreuter
USENIX_2_20,Progressive Authentication: Deciding When to Authenticate on Mobile Phones,Authentication and Secure Deletion,USENIX,2012,https://www.usenix.org/conference/usenixsecurity12/technical-sessions/presentation/riva
USENIX_2_21,Origin-Bound Certificates: A Fresh Approach to Strong Client Authentication for the Web,Authentication and Secure Deletion,USENIX,2012,https://www.usenix.org/conference/usenixsecurity12/technical-sessions/presentation/dietz
USENIX_2_22,Data Node Encrypted File System: Efficient Secure Deletion for Flash Memory,Authentication and Secure Deletion,USENIX,2012,https://www.usenix.org/conference/usenixsecurity12/technical-sessions/presentation/reardon
USENIX_2_23,Throttling Tor Bandwidth Parasites,Privacy Enhancing Technologies and Network Traffic Analysis,USENIX,2012,https://www.usenix.org/conference/usenixsecurity12/technical-sessions/presentation/jansen
USENIX_2_24,Chimera: A Declarative Language for Streaming Network Traffic Analysis,Privacy Enhancing Technologies and Network Traffic Analysis,USENIX,2012,https://www.usenix.org/conference/usenixsecurity12/technical-sessions/presentation/borders
USENIX_2_25,Security Agency New Attacks on Timing-based Network Flow Watermarks,Privacy Enhancing Technologies and Network Traffic Analysis,USENIX,2012,
USENIX_2_26,On Breaking SAML: Be Whoever You Want to Be,Web Security,USENIX,2012,https://www.usenix.org/conference/usenixsecurity12/technical-sessions/presentation/somorovsky
USENIX_2_27,Clickjacking: Attacks and Defenses,Web Security,USENIX,2012,https://www.usenix.org/conference/usenixsecurity12/technical-sessions/presentation/huang
USENIX_2_28,Privilege Separation in HTML5 Applications,Web Security,USENIX,2012,https://www.usenix.org/conference/usenixsecurity12/technical-sessions/presentation/akhawe
USENIX_2_29,Fuzzing with Code Fragments,Software Security I,USENIX,2012,https://www.usenix.org/conference/usenixsecurity12/technical-sessions/presentation/holler
USENIX_2_30,kGuard: Lightweight Kernel Protection against Return-to-User Attacks,Software Security I,USENIX,2012,https://www.usenix.org/conference/usenixsecurity12/technical-sessions/presentation/kemerlis
USENIX_2_31,Enhanced Operating System Security Through Efficient and Fine-grained Address Space Randomization,Software Security I,USENIX,2012,https://www.usenix.org/conference/usenixsecurity12/technical-sessions/presentation/giuffrida
USENIX_2_32,From Throw-Away Traffic to Bots: Detecting the Rise of DGA-Based Malware,Botnets and Web Security,USENIX,2012,https://www.usenix.org/conference/usenixsecurity12/technical-sessions/presentation/antonakakis
USENIX_2_33,PubCrawl : Protecting Users and Businesses from CRAWLers,Botnets and Web Security,USENIX,2012,https://www.usenix.org/conference/usenixsecurity12/technical-sessions/presentation/jacob
USENIX_2_34,Enemy of the State: A State-Aware Black-Box Web Vulnerability Scanner,Botnets and Web Security,USENIX,2012,https://www.usenix.org/conference/usenixsecurity12/technical-sessions/presentation/doupe
USENIX_2_35,Aurasium: Practical Policy Enforcement for Android Applications,Mobile Devices,USENIX,2012,https://www.usenix.org/conference/usenixsecurity12/technical-sessions/presentation/xu_rubin
USENIX_2_36,AdSplit: Separating Smartphone Advertising from Applications,Mobile Devices,USENIX,2012,https://www.usenix.org/conference/usenixsecurity12/technical-sessions/presentation/shekhar
USENIX_2_37,DroidScope: Seamlessly Reconstructing the OS and Dalvik Semantic Views for Dynamic Android Malware Analysis,Mobile Devices,USENIX,2012,https://www.usenix.org/conference/usenixsecurity12/technical-sessions/presentation/yan
USENIX_2_38,Sting: Finding Name Resolution Vulnerabilities in Programs,Software Security II,USENIX,2012,https://www.usenix.org/conference/usenixsecurity12/technical-sessions/presentation/vijayakumar
USENIX_2_39,Tracking Rootkit Footprints with a Practical Memory Analysis System,Software Security II,USENIX,2012,https://www.usenix.org/conference/usenixsecurity12/technical-sessions/presentation/cui
USENIX_2_40,tachyon: Tandem Execution for Efficient Live Patch Testing,Software Security II,USENIX,2012,https://www.usenix.org/conference/usenixsecurity12/technical-sessions/presentation/maurer
USENIX_2_41,Privacy-Preserving Social Plugins,Being Social,USENIX,2012,https://www.usenix.org/conference/usenixsecurity12/technical-sessions/presentation/kontaxis
USENIX_2_42,Social Networking with Frientegrity: Privacy and Integrity with an Untrusted Provider,Being Social,USENIX,2012,https://www.usenix.org/conference/usenixsecurity12/technical-sessions/presentation/feldman
USENIX_2_43,Efficient and Scalable Socware Detection in Online Social Networks,Being Social,USENIX,2012,https://www.usenix.org/conference/usenixsecurity12/technical-sessions/presentation/rahman
USENIX_3_1,Greystar: Fast and Accurate Detection of SMS Spam Numbers in Large Cellular Networks   using Grey Phone Space,Network Security,USENIX,2013,
USENIX_3_2,Practical Comprehensive Bounds on Surreptitious Communication Over DNS,Network Security,USENIX,2013,https://www.usenix.org/conference/usenixsecurity13/technical-sessions/presentation/paxson
USENIX_3_3,Let Me Answer That For You: Exploiting Broadcast Information in Cellular Networks,Network Security,USENIX,2013,https://www.usenix.org/conference/usenixsecurity13/technical-sessions/presentation/golde
USENIX_3_4,Securing Embedded User Interfaces: Android and Beyond,Mobile Security I,USENIX,2013,https://www.usenix.org/conference/usenixsecurity13/technical-sessions/presentation/roesner
USENIX_3_5,Automatic Mediation of Privacy-Sensitive Resource Access in Smartphone Applications,Mobile Security I,USENIX,2013,https://www.usenix.org/conference/usenixsecurity13/technical-sessions/presentation/livshits
USENIX_3_6,Flexible and Fine-grained Mandatory Access Control on Android for Diverse Security   and Privacy Policies,Mobile Security I,USENIX,2013,https://www.usenix.org/conference/usenixsecurity13/technical-sessions/presentation/bugiel
USENIX_3_7,Proactively Accountable Anonymous Messaging in Verdict,Applied Crypto I,USENIX,2013,https://www.usenix.org/conference/usenixsecurity13/technical-sessions/presentation/corrigan-gibbs
USENIX_3_8,ZQL: A Compiler for Privacy-Preserving Data Processing,Applied Crypto I,USENIX,2013,https://www.usenix.org/conference/usenixsecurity13/technical-sessions/presentation/fournet
USENIX_3_9,DupLESS: Server-Aided Encryption for Deduplicated Storage,Applied Crypto I,USENIX,2013,https://www.usenix.org/conference/usenixsecurity13/technical-sessions/presentation/bellare
USENIX_3_10,You Are How You Click: Clickstream Analysis for Sybil Detection,Large-Scale Systems Security II,USENIX,2013,https://www.usenix.org/conference/usenixsecurity13/technical-sessions/presentation/wang
USENIX_3_11,Alice in Warningland: A Large-Scale Field Study of Browser Security Warning Effectiveness,Large-Scale Systems Security II,USENIX,2013,https://www.usenix.org/conference/usenixsecurity13/technical-sessions/presentation/akhawe
USENIX_3_12,An Empirical Study of Vulnerability Rewards Programs,Large-Scale Systems Security II,USENIX,2013,https://www.usenix.org/conference/usenixsecurity13/technical-sessions/presentation/finifter
USENIX_3_13,Control Flow Integrity for COTS Binaries,Protecting and Understanding Binaries,USENIX,2013,https://www.usenix.org/conference/usenixsecurity13/technical-sessions/presentation/Zhang
USENIX_3_14,Native x86 Decompilation Using Semantics-Preserving Structural Analysis and Iterative   Control-Flow Structuring,Protecting and Understanding Binaries,USENIX,2013,https://www.usenix.org/conference/usenixsecurity13/technical-sessions/presentation/schwartz
USENIX_3_15,Strato: A Retargetable Framework for Low-Level Inlined-Reference Monitors,Protecting and Understanding Binaries,USENIX,2013,https://www.usenix.org/conference/usenixsecurity13/technical-sessions/presentation/zeng
USENIX_3_16,On the Security of Picture Gesture Authentication,Current and Future Systems Security,USENIX,2013,https://www.usenix.org/conference/usenixsecurity13/technical-sessions/presentation/zhao
USENIX_3_17,Explicating SDKs: Uncovering Assumptions Underlying Secure Authentication and Authorization,Current and Future Systems Security,USENIX,2013,https://www.usenix.org/conference/usenixsecurity13/technical-sessions/presentation/wang_rui
USENIX_3_18,Enabling Fine-Grained Permissions for Augmented Reality Applications with Recognizers,Current and Future Systems Security,USENIX,2013,https://www.usenix.org/conference/usenixsecurity13/technical-sessions/presentation/jana
USENIX_3_19,Sancus: Low-cost Trustworthy Extensible Networked Devices with a Zero-software Trusted   Computing Base,Hardware and Embedded Security II,USENIX,2013,https://www.usenix.org/conference/usenixsecurity13/technical-sessions/presentation/noorman
USENIX_3_20,Securing Computer Hardware Using 3D Integrated Circuit (IC) Technology and Split Manufacturing   for Obfuscation,Hardware and Embedded Security II,USENIX,2013,https://www.usenix.org/conference/usenixsecurity13/technical-sessions/presentation/imeson
USENIX_3_21,KI-Mon: A Hardware-assisted Event-triggered Monitoring Platform for Mutable Kernel Object,Hardware and Embedded Security II,USENIX,2013,https://www.usenix.org/conference/usenixsecurity13/technical-sessions/presentation/lee
USENIX_3_22,WHYPER: Towards Automating Risk Assessment of Mobile Applications,Mobile Security II,USENIX,2013,https://www.usenix.org/conference/usenixsecurity13/technical-sessions/presentation/pandita
USENIX_3_23,Effective Inter-Component Communication Mapping in Android with Epicc: An Essential Step Towards   Holistic Security Analysis,Mobile Security II,USENIX,2013,
USENIX_3_24,Jekyll on iOS: When Benign Apps Become Evil,Mobile Security II,USENIX,2013,https://www.usenix.org/conference/usenixsecurity13/technical-sessions/presentation/wang_tielei
USENIX_3_25,Eradicating DNS Rebinding with the Extended Same-Origin Policy,Web Security,USENIX,2013,https://www.usenix.org/conference/usenixsecurity13/technical-sessions/presentation/johns
USENIX_3_26,Revolver: An Automated Approach to the Detection of Evasive Web-based Malware,Web Security,USENIX,2013,https://www.usenix.org/conference/usenixsecurity13/technical-sessions/presentation/kapravelos
USENIX_3_27,Language-based Defenses against Untrusted Browser Origins,Web Security,USENIX,2013,https://www.usenix.org/conference/usenixsecurity13/technical-sessions/presentation/bhargavan
USENIX_3_28,Dismantling Megamos Crypto: Wirelessly Lockpicking a Vehicle Immobilizer,Attacks,USENIX,2013,
USENIX_3_29,Dowsing for Overﬂows: A Guided Fuzzer to Find Buffer Boundary Violations,Potpourri,USENIX,2013,
USENIX_3_30,MetaSymploit: Day-One Defense against Script-based Attacks with Security-Enhanced   Symbolic Analysis,Potpourri,USENIX,2013,https://www.usenix.org/conference/usenixsecurity13/technical-sessions/papers/wang
USENIX_3_31,Towards Automatic Software Lineage Inference,Potpourri,USENIX,2013,https://www.usenix.org/conference/usenixsecurity13/technical-sessions/papers/jang
USENIX_3_32,Trafﬁcking Fraudulent Accounts: The Role of the Underground Market in Twitter Spam and Abuse,Large-Scale Systems Security I,USENIX,2013,
USENIX_3_33,Impression Fraud in On-line Advertising via Pay-Per-View Networks,Large-Scale Systems Security I,USENIX,2013,https://www.usenix.org/conference/usenixsecurity13/technical-sessions/paper/springborn
USENIX_3_34,The Velocity of Censorship: High-Fidelity Detection of Microblog Post Deletions,Large-Scale Systems Security I,USENIX,2013,https://www.usenix.org/conference/usenixsecurity13/technical-sessions/paper/zhu
USENIX_3_35,Secure Outsourced Garbled Circuit Evaluation for Mobile Devices,Applied Crypto II,USENIX,2013,https://www.usenix.org/conference/usenixsecurity13/technical-sessions/paper/carter
USENIX_3_36,On the Security of RC4 in TLS,Applied Crypto II,USENIX,2013,https://www.usenix.org/conference/usenixsecurity13/technical-sessions/paper/alFardan
USENIX_3_37,PCF: A Portable Circuit Format for Scalable Two-Party Secure Computation,Applied Crypto II,USENIX,2013,https://www.usenix.org/conference/usenixsecurity13/technical-sessions/paper/kreuter
USENIX_3_38,CacheAudit: A Tool for the Static Analysis of Cache Side Channels,Hardware and Embedded Security I,USENIX,2013,https://www.usenix.org/conference/usenixsecurity13/technical-sessions/paper/doychev
USENIX_3_39,Transparent ROP Exploit Mitigation Using Indirect Branch Tracing,Hardware and Embedded Security I,USENIX,2013,https://www.usenix.org/conference/usenixsecurity13/technical-sessions/paper/pappas
USENIX_3_40,FIE on Firmware: Finding Vulnerabilities in Embedded Systems using Symbolic Execution,Hardware and Embedded Security I,USENIX,2013,https://www.usenix.org/conference/usenixsecurity13/technical-sessions/paper/davidson
USENIX_3_41,Measuring the Practical Impact of DNSSEC Deployment,Large Scale Systems Security III,USENIX,2013,https://www.usenix.org/conference/usenixsecurity13/technical-sessions/paper/lian
USENIX_3_42,ExecScent: Mining for New C&C Domains in Live Networks with Adaptive Control Protocol Templates,Large Scale Systems Security III,USENIX,2013,https://www.usenix.org/conference/usenixsecurity13/technical-sessions/paper/nelms
USENIX_3_43,Zmap: Fast Internet-wide Scanning and Its Security Applications,Large Scale Systems Security III,USENIX,2013,https://www.usenix.org/conference/usenixsecurity13/technical-sessions/paper/durumeric
USENIX_3_44,Take This Personally: Pollution Attacks on Personalized Services,Attacks,USENIX,2013,https://www.usenix.org/conference/usenixsecurity13/technical-sessions/paper/xing
USENIX_3_45,Steal This Movie: Automatically Bypassing DRM Protection in Streaming Media Services,Attacks,USENIX,2013,https://www.usenix.org/conference/usenixsecurity13/technical-sessions/paper/wang_ruoyu
USENIX_4_1,Privee: An Architecture for Automatically Analyzing Web Privacy Policies,Privacy,USENIX,2014,https://www.usenix.org/conference/usenixsecurity14/technical-sessions/presentation/zimmeck
USENIX_4_2,Privacy in Pharmacogenetics: An End-to-End Case Study of Personalized Warfarin Dosing,Privacy,USENIX,2014,https://www.usenix.org/conference/usenixsecurity14/technical-sessions/presentation/fredrikson_matthew
USENIX_4_3,Mimesis Aegis: A Mimicry Privacy Shield–A System's Approach to Data Privacy on Public Cloud,Privacy,USENIX,2014,
USENIX_4_4,Xray: Enhancing the Web's Transparency with Differential Correlation,Privacy,USENIX,2014,
USENIX_4_5,An Internet-Wide View of Internet-Wide Scanning,Mass Pwnage,USENIX,2014,https://www.usenix.org/conference/usenixsecurity14/technical-sessions/presentation/durumeric
USENIX_4_6,On the Feasibility of Large-Scale Infections of iOS Devices,Mass Pwnage,USENIX,2014,https://www.usenix.org/conference/usenixsecurity14/technical-sessions/presentation/wang_tielei
USENIX_4_7,A Large-Scale Analysis of the Security of Embedded Firmwares,Mass Pwnage,USENIX,2014,https://www.usenix.org/conference/usenixsecurity14/technical-sessions/presentation/costin
USENIX_4_8,Exit from Hell? Reducing the Impact of Ampliﬁcation DDoS Attacks,Mass Pwnage,USENIX,2014,
USENIX_4_9,Never Been KIST: Tor's Congestion Management Blossoms with Kernel-Informed Socket Transport,Privacy Enhancing Technology,USENIX,2014,
USENIX_4_10,Effective Attacks and Provable Defenses for Website Fingerprinting,Privacy Enhancing Technology,USENIX,2014,https://www.usenix.org/conference/usenixsecurity14/technical-sessions/presentation/wang_tao
USENIX_4_11,TapDance: End-to-Middle Anticensorship without Flow Blocking,Privacy Enhancing Technology,USENIX,2014,https://www.usenix.org/conference/usenixsecurity14/technical-sessions/presentation/wustrow
USENIX_4_12,A Bayesian Approach to Privacy Enforcement in Smartphones,Privacy Enhancing Technology,USENIX,2014,https://www.usenix.org/conference/usenixsecurity14/technical-sessions/presentation/tripp
USENIX_4_13,The Long “Taile” of Typosquatting Domain Names,Crime and Pun.../Measure-ment,USENIX,2014,
USENIX_4_14,Understanding the Dark Side of Domain Parking,Crime and Pun.../Measure-ment,USENIX,2014,https://www.usenix.org/conference/usenixsecurity14/technical-sessions/presentation/alrwais
USENIX_4_15,Towards Detecting Anomalous User Behavior in Online Social Networks,Crime and Pun.../Measure-ment,USENIX,2014,https://www.usenix.org/conference/usenixsecurity14/technical-sessions/presentation/viswanath
USENIX_4_16,Man vs. Machine: Practical Adversarial Detection of Malicious Crowdsourcing Workers,Crime and Pun.../Measure-ment,USENIX,2014,https://www.usenix.org/conference/usenixsecurity14/technical-sessions/presentation/wang
USENIX_4_17,DSCRETE: Automatic Rendering of Forensic Information from Memory Images via Application   Logic Reuse,Forensics,USENIX,2014,https://www.usenix.org/conference/usenixsecurity14/technical-sessions/presentation/saltaformaggio
USENIX_4_18,Cardinal Pill Testing of System Virtual Machines,Forensics,USENIX,2014,https://www.usenix.org/conference/usenixsecurity14/technical-sessions/presentation/shi
USENIX_4_19,BareCloud: Bare-metal Analysis-based Evasive Malware Detection,Forensics,USENIX,2014,https://www.usenix.org/conference/usenixsecurity14/technical-sessions/presentation/kirat
USENIX_4_20,Blanket Execution: Dynamic Similarity Testing for Program Binaries and Components,Forensics,USENIX,2014,https://www.usenix.org/conference/usenixsecurity14/technical-sessions/presentation/egele
USENIX_4_21,On the Practical Exploitability of Dual EC in TLS Implementations,Attacks and Transparency,USENIX,2014,https://www.usenix.org/conference/usenixsecurity14/technical-sessions/presentation/checkoway
USENIX_4_22,iSeeYou: Disabling the MacBook Webcam Indicator LED,Attacks and Transparency,USENIX,2014,https://www.usenix.org/conference/usenixsecurity14/technical-sessions/presentation/brocker
USENIX_4_23,From the Aetherto the Ethernet—Attacking the Internet using Broadcast Digital Television,Attacks and Transparency,USENIX,2014,
USENIX_4_24,Security Analysis of a Full-Body Scanner,Attacks and Transparency,USENIX,2014,https://www.usenix.org/conference/usenixsecurity14/technical-sessions/presentation/mowery
USENIX_4_25,ROP is Still Dangerous: Breaking Modern Defenses,ROP: Return of the %edi,USENIX,2014,https://www.usenix.org/conference/usenixsecurity14/technical-sessions/presentation/carlini
USENIX_4_26,Stitching the Gadgets: On the Ineffectiveness of Coarse-Grained Control-Flow Integrity Protection,ROP: Return of the %edi,USENIX,2014,https://www.usenix.org/conference/usenixsecurity14/technical-sessions/presentation/davi
USENIX_4_27,Size Does Matter: Why Using Gadget-Chain Length to Prevent Code-Reuse Attacks is Hard,ROP: Return of the %edi,USENIX,2014,https://www.usenix.org/conference/usenixsecurity14/technical-sessions/presentation/goktas
USENIX_4_28,Oxymoron: Making Fine-Grained Memory Randomization Practical by Allowing Code Sharing,ROP: Return of the %edi,USENIX,2014,https://www.usenix.org/conference/usenixsecurity14/technical-sessions/presentation/backes
USENIX_4_29,Password Managers: Attacks and Defenses,Safer Sign-Ons,USENIX,2014,https://www.usenix.org/conference/usenixsecurity14/technical-sessions/presentation/silver
USENIX_4_30,The Emperor's New Password Manager: Security Analysis of Web-based Password Managers,Safer Sign-Ons,USENIX,2014,
USENIX_4_31,SpanDex: Secure Password Tracking for Android,Safer Sign-Ons,USENIX,2014,https://www.usenix.org/conference/usenixsecurity14/technical-sessions/presentation/cox
USENIX_4_32,SSOScan: Automated Testing of Web Applications for Single Sign-On Vulnerabilities,Safer Sign-Ons,USENIX,2014,https://www.usenix.org/conference/usenixsecurity14/technical-sessions/presentation/zhou
USENIX_4_33,When Governments Hack Opponents: A Look at Actors and Technology,Tracking Targeted Attacks against Civilians and NGOs,USENIX,2014,https://www.usenix.org/conference/usenixsecurity14/technical-sessions/presentation/marczak
USENIX_4_34,Targeted Threat Index: Characterizing and Quantifying Politically-Motivated Targeted Malware,Tracking Targeted Attacks against Civilians and NGOs,USENIX,2014,https://www.usenix.org/conference/usenixsecurity14/technical-sessions/presentation/hardy
USENIX_4_35,A Look at Targeted Attacks Through the Lense of an NGO,Tracking Targeted Attacks against Civilians and NGOs,USENIX,2014,https://www.usenix.org/conference/usenixsecurity14/technical-sessions/presentation/le-blond
USENIX_4_36,A Large-Scale Empirical Analysis of Chinese Web Passwords,Passwords,USENIX,2014,https://www.usenix.org/conference/usenixsecurity14/technical-sessions/presentation/li_zhigong
USENIX_4_37,Password Portfolios and the Finite-Effort User: Sustainably Managing Large Numbers of Accounts,Passwords,USENIX,2014,https://www.usenix.org/conference/usenixsecurity14/technical-sessions/presentation/florencio
USENIX_4_38,Telepathwords: Preventing Weak Passwords by Reading Users' Minds,Passwords,USENIX,2014,
USENIX_4_39,Towards Reliable Storage of 56-bit Secrets in Human Memory,Passwords,USENIX,2014,https://www.usenix.org/conference/usenixsecurity14/technical-sessions/presentation/bonneau
USENIX_4_40,Automatically Detecting Vulnerable Websites Before They Turn Malicious,Web Security: The Browser Strikes Back,USENIX,2014,https://www.usenix.org/conference/usenixsecurity14/technical-sessions/presentation/soska
USENIX_4_41,Hulk: Eliciting Malicious Behavior in Browser Extensions,Web Security: The Browser Strikes Back,USENIX,2014,https://www.usenix.org/conference/usenixsecurity14/technical-sessions/presentation/kapravelos
USENIX_4_42,Precise Client-side Protection against DOM-based Cross-Site Scripting,Web Security: The Browser Strikes Back,USENIX,2014,https://www.usenix.org/conference/usenixsecurity14/technical-sessions/presentation/stock
USENIX_4_43,On the Effective Prevention of TLS Man-in-the-Middle Attacks in Web Applications,Web Security: The Browser Strikes Back,USENIX,2014,https://www.usenix.org/conference/usenixsecurity14/technical-sessions/presentation/karapanos
USENIX_4_44,Scheduler-based Defenses against Cross-VM Side-channels,Side Channels,USENIX,2014,https://www.usenix.org/conference/usenixsecurity14/technical-sessions/presentation/varadarajan
USENIX_4_45,Preventing Cryptographic Key Leakage in Cloud Virtual Machines,Side Channels,USENIX,2014,https://www.usenix.org/conference/usenixsecurity14/technical-sessions/presentation/pattuk
USENIX_4_46,Flush+Reload: A High Resolution; Low Noise; L3 Cache Side-Channel Attack,Side Channels,USENIX,2014,https://www.usenix.org/conference/usenixsecurity14/technical-sessions/presentation/yarom
USENIX_4_47,Revisiting SSL/TLS Implementations: New Bleichenbacher Side Channels and Attacks,Side Channels,USENIX,2014,https://www.usenix.org/conference/usenixsecurity14/technical-sessions/presentation/meyer
USENIX_4_48,Burst ORAM: Minimizing ORAM Response Times for Bursty Access Patterns,After Coffee Break Crypto,USENIX,2014,https://www.usenix.org/conference/usenixsecurity14/technical-sessions/presentation/dautrich
USENIX_4_49,Trueset: Faster Veriﬁable Set Computations,After Coffee Break Crypto,USENIX,2014,
USENIX_4_50,Succinct Non-Interactive Zero Knowledge for a von Neumann Architecture,After Coffee Break Crypto,USENIX,2014,https://www.usenix.org/conference/usenixsecurity14/technical-sessions/presentation/ben-sasson
USENIX_4_51,Faster Private Set Intersection Based on OT Extension,After Coffee Break Crypto,USENIX,2014,https://www.usenix.org/conference/usenixsecurity14/technical-sessions/presentation/pinkas
USENIX_4_52,Dynamic Hooks: Hiding Control Flow Changes within Non-Control Data,Program Analysis: Attack of the Codes,USENIX,2014,https://www.usenix.org/conference/usenixsecurity14/technical-sessions/presentation/vogl
USENIX_4_53,X-Force: Force-Executing Binary Programs for Security Applications,Program Analysis: Attack of the Codes,USENIX,2014,https://www.usenix.org/conference/usenixsecurity14/technical-sessions/presentation/peng
USENIX_4_54,ByteWeight: Learning to Recognize Functions in Binary Code,Program Analysis: Attack of the Codes,USENIX,2014,https://www.usenix.org/conference/usenixsecurity14/technical-sessions/presentation/bao
USENIX_4_55,Optimizing Seed Selection for Fuzzing,Program Analysis: Attack of the Codes,USENIX,2014,https://www.usenix.org/conference/usenixsecurity14/technical-sessions/presentation/rebert
USENIX_4_56,LibFTE: A Toolkit for Constructing Practical; Format-Abiding Encryption Schemes,After Lunch Break Crypto,USENIX,2014,https://www.usenix.org/conference/usenixsecurity14/technical-sessions/presentation/luchaup
USENIX_4_57,Ad-Hoc Secure Two-Party Computation on Mobile Devices using Hardware Tokens,After Lunch Break Crypto,USENIX,2014,https://www.usenix.org/conference/usenixsecurity14/technical-sessions/presentation/demmler
USENIX_4_58,ZØ: An Optimizing Distributing Zero-Knowledge Compiler,After Lunch Break Crypto,USENIX,2014,
USENIX_4_59,SDDR: Light-Weight; Secure Mobile Encounters,After Lunch Break Crypto,USENIX,2014,https://www.usenix.org/conference/usenixsecurity14/technical-sessions/presentation/lentz
USENIX_4_60,Enforcing Forward-Edge Control-Flow Integrity in GCC & LLVM,Program Analysis: A New Hope,USENIX,2014,https://www.usenix.org/conference/usenixsecurity14/technical-sessions/presentation/tice
USENIX_4_61,ret2dir: Rethinking Kernel Isolation,Program Analysis: A New Hope,USENIX,2014,https://www.usenix.org/conference/usenixsecurity14/technical-sessions/presentation/kemerlis
USENIX_4_62,JigsaW: Protecting Resource Access by Inferring Programmer Expectations,Program Analysis: A New Hope,USENIX,2014,https://www.usenix.org/conference/usenixsecurity14/technical-sessions/presentation/vijaykumar
USENIX_4_63,Static Detection of Second-Order Vulnerabilities in Web Applications,Program Analysis: A New Hope,USENIX,2014,https://www.usenix.org/conference/usenixsecurity14/technical-sessions/presentation/dahse
USENIX_4_64,ASM: A Programmable Interface for Extending Android Security,Mobile Apps and Smart Phones,USENIX,2014,https://www.usenix.org/conference/usenixsecurity14/technical-sessions/presentation/heuser
USENIX_4_65,Brahmastra: Driving Apps to Test the Security of Third-Party Components,Mobile Apps and Smart Phones,USENIX,2014,https://www.usenix.org/conference/usenixsecurity14/technical-sessions/presentation/bhoraskar
USENIX_4_66,Peeking into Your App without Actually Seeing it: UI State Inference and Novel Android Attacks,Mobile Apps and Smart Phones,USENIX,2014,https://www.usenix.org/conference/usenixsecurity14/technical-sessions/presentation/chen
USENIX_4_67,Gyrophone: Recognizing Speech from Gyroscope Signals,Mobile Apps and Smart Phones,USENIX,2014,https://www.usenix.org/conference/usenixsecurity14/technical-sessions/presentation/michalevsky
USENIX_5_1,Post-Mortem of a Zombie: Conficker Cleanup After Six Years,Measurement: We Didn't Start the Fire,USENIX,2015,https://www.usenix.org/conference/usenixsecurity15/technical-sessions/presentation/asghari
USENIX_5_2,Mo (bile) Money; Mo (bile) Problems: Analysis of Branchless Banking Applications in the Developing World,Measurement: We Didn't Start the Fire,USENIX,2015,
USENIX_5_3,Measuring the Longitudinal Evolution of the Online Anonymous Marketplace Ecosystem,Measurement: We Didn't Start the Fire,USENIX,2015,https://www.usenix.org/conference/usenixsecurity15/technical-sessions/presentation/soska
USENIX_5_4,Under-Constrained Symbolic Execution: Correctness Checking for Real Code,Now You're Just Something That I Used to Code,USENIX,2015,https://www.usenix.org/conference/usenixsecurity15/technical-sessions/presentation/ramos
USENIX_5_5,TaintPipe: Pipelined Symbolic Taint Analysis,Now You're Just Something That I Used to Code,USENIX,2015,https://www.usenix.org/conference/usenixsecurity15/technical-sessions/presentation/ming
USENIX_5_6,Type Casting Verification: Stopping an Emerging Attack Vector,Now You're Just Something That I Used to Code,USENIX,2015,https://www.usenix.org/conference/usenixsecurity15/technical-sessions/presentation/lee
USENIX_5_7,All Your Biases Belong to Us: Breaking RC4 in WPA-TKIP and TLS,Tic-Attack-Toe,USENIX,2015,https://www.usenix.org/conference/usenixsecurity15/technical-sessions/presentation/vanhoef
USENIX_5_8,Attacks Only Get Better: Password Recovery Attacks Against RC4 in TLS,Tic-Attack-Toe,USENIX,2015,https://www.usenix.org/conference/usenixsecurity15/technical-sessions/presentation/garman
USENIX_5_9,Eclipse Attacks on Bitcoin's Peer-to-Peer Network,Tic-Attack-Toe,USENIX,2015,
USENIX_5_10,Compiler-instrumented; Dynamic Secret-Redaction of Legacy Processes for Attacker Deception,Word Crimes,USENIX,2015,https://www.usenix.org/conference/usenixsecurity15/technical-sessions/presentation/araujo
USENIX_5_11,Control-Flow Bending: On the Effectiveness of Control-Flow Integrity,Word Crimes,USENIX,2015,https://www.usenix.org/conference/usenixsecurity15/technical-sessions/presentation/carlini
